Id,Score
904247,5
146516,1
98025,5
1304679,5
1317081,5
1565984,5
1121370,5
307830,5
957034,5
1501151,5
844933,5
1304405,5
119572,5
1665186,5
1294739,5
881047,5
779732,5
1512399,4
1039265,5
391435,5
355931,5
1475617,4
694297,5
960210,5
32589,5
1613645,5
972608,5
747293,5
304301,5
560335,5
207022,4
1561526,5
624346,1
1043786,3
328968,5
313687,5
801384,5
126434,5
413020,5
930959,5
863835,5
1368923,5
332637,5
1289508,4
1441662,5
752981,5
899707,5
941467,4
401367,5
80286,1
1013556,5
403365,5
146788,5
724344,4
586789,1
500617,5
58748,5
688475,4
90520,5
1346263,4
1034651,5
801737,5
177654,5
623938,5
818931,5
1142967,3
1594269,5
1229185,5
1539076,5
1548545,5
1506326,5
1118431,5
294583,3
1448662,5
791930,4
1305170,4
1330679,5
774282,5
802225,2
1519011,5
1101518,5
1445293,5
998624,5
1081417,3
635819,5
862639,5
314723,5
1643318,5
481546,5
992379,5
897591,5
421023,5
427931,5
1409812,5
1455039,5
323098,1
924454,5
1201143,4
1136461,5
543423,4
255531,5
1215882,5
583601,5
690436,5
681141,5
88161,5
862100,5
1374276,2
1333213,5
318780,5
1493080,5
491903,5
518377,5
1467372,5
1348760,5
96038,5
1399377,5
313029,4
1345032,4
400837,5
580678,5
853841,5
433288,3
472033,3
1391296,4
517823,3
435487,5
299563,5
1452523,5
843516,5
1477368,5
1341928,5
1177192,5
1125966,5
1179249,5
197109,5
1680463,5
920668,5
986056,5
838383,5
418798,5
254036,5
695876,5
374167,5
1441492,5
772460,4
1099265,5
421246,5
1479076,5
755482,4
1045577,5
147883,5
1563468,5
1589325,5
976026,5
760768,5
898203,5
575286,5
990418,5
413022,4
307319,4
194465,5
375269,4
514941,1
1667083,5
1078320,5
97578,4
589221,5
6773,3
430313,5
1121684,5
1598166,5
864366,5
1302708,5
897057,4
137831,5
275990,5
1343675,5
1617300,5
1262997,5
983581,5
663849,5
430269,5
404107,5
1312388,5
853862,5
1525083,4
1501948,5
430677,5
550068,5
681051,5
1393398,4
2600,4
932059,5
1312410,5
1058065,5
1278873,5
984704,3
1108742,5
1138600,2
1292996,4
534045,5
1530195,5
406656,5
863897,5
1540263,5
710591,5
672192,4
856929,5
681759,5
51244,4
618189,5
501780,1
1497051,5
1627258,4
1288858,5
1090397,4
1076200,5
159815,5
366485,4
93998,5
1191972,5
895794,5
176070,5
1411677,3
568313,5
70185,5
1417157,5
1632596,5
979147,5
1018401,5
161566,5
757756,5
78107,5
603495,4
698360,5
64546,5
1141104,5
839168,5
1157843,5
151136,5
1545091,5
856022,5
95707,5
25852,5
899031,5
694037,3
59593,5
864620,5
336914,5
510673,4
1190490,5
281161,5
1408650,5
1119395,1
528200,5
1492112,5
1629647,2
1274082,4
512560,4
299129,5
792934,4
1257476,4
620623,5
184785,5
1305528,5
1354553,5
1470852,4
923019,5
1670990,5
1534272,5
1015217,5
722040,5
923082,5
892944,5
698503,5
389672,5
1676830,5
520175,5
451849,5
1467075,4
743685,5
1031255,1
1223971,4
1431338,5
999900,5
1487316,5
1222546,5
632803,5
1238641,5
657233,4
1082696,3
949835,4
140195,5
515326,5
1198698,5
395837,3
1427303,5
547464,5
779973,3
1124609,5
734712,5
1657184,5
1364289,5
1592582,5
454915,3
44852,5
807714,5
1133426,5
1695438,5
1695553,4
870892,5
724330,4
848722,5
1107373,5
1071949,3
172858,2
291097,5
98604,5
1656181,5
559264,5
1505839,1
1608712,5
1299124,5
1285069,3
841706,4
577654,5
1007418,5
234811,5
176194,5
163102,5
787389,5
1547959,5
720542,5
1404331,5
978497,5
201624,5
1037328,3
930434,5
1175345,4
689810,4
697317,5
454149,2
1073346,5
661249,4
360347,4
736671,4
1430014,5
941646,5
1246581,5
625325,5
939711,4
100101,5
1479795,5
730386,4
1196134,3
933658,5
870152,5
1263531,4
71129,1
56754,5
1180339,5
1347485,4
1438032,5
343019,5
106324,5
1507223,5
250068,3
1484745,5
801846,5
848899,5
225319,5
989909,5
460384,5
354687,5
1192515,5
863322,5
1226560,5
206507,5
163735,5
1010470,5
401893,5
490033,5
528884,5
184471,5
1456638,1
1644044,4
1275794,5
488973,5
1370883,5
57191,5
283100,5
253972,5
1388355,5
68153,5
1057743,5
1483382,3
1649638,5
932083,5
122273,5
1689442,4
1272052,4
1299228,5
18474,5
612664,4
1696539,5
1162028,4
666627,4
1073655,4
524484,5
1483095,5
561905,5
1520948,5
1232825,5
1070300,5
1603046,5
1648421,5
758129,5
972973,4
1215675,3
287091,4
409335,5
173766,4
725865,4
1258044,5
1509251,5
510170,5
418235,5
786935,4
751054,5
984280,5
605813,3
165958,5
1019478,1
406871,5
887379,5
559747,4
1338213,5
764889,5
127563,5
387254,5
1697410,5
1398376,5
262113,5
903565,5
854011,3
908579,5
1327441,4
1026090,5
477079,4
927089,5
225933,5
24751,5
1549105,4
1233597,1
707974,4
1521823,5
548553,5
511470,4
208286,5
605801,5
1122362,4
735342,3
1278525,5
1583089,5
1257722,5
1483049,5
825692,5
192696,3
621611,5
904663,5
70114,5
1142413,4
1564821,5
1438934,5
1102333,5
124783,4
675653,5
535483,5
1297524,5
1537762,5
1325352,5
1638030,5
1399187,5
712146,5
214603,5
213141,5
43971,5
493287,4
334187,4
1611141,5
226290,5
1279455,4
1677336,3
1629031,5
402645,5
336,5
1434312,5
23961,4
53036,5
774899,5
1259878,5
987525,3
1134202,4
323503,5
386730,5
1537633,5
985818,3
1045146,5
1636851,5
806175,1
167711,5
131111,1
924453,5
1605600,5
717698,5
1174617,5
1011530,5
1027036,5
1409394,5
721517,4
188303,2
1226510,4
498163,5
1679505,1
1442532,5
1074410,5
1053902,1
1574121,5
331168,5
1668290,5
1311545,5
1018362,5
1389261,5
333630,5
496656,4
1449695,5
1005293,3
889027,3
121429,5
1399553,5
261912,5
259603,5
675409,4
962081,5
896891,5
1066186,5
1608414,5
748154,5
525434,5
1399288,4
47503,5
876265,5
724472,5
387652,5
507004,5
204039,5
659276,5
1504791,5
784762,3
734902,5
1398590,5
795275,5
771823,5
120924,5
1609812,5
721570,4
1601259,5
163110,5
433200,5
253201,5
20767,5
520009,5
388564,5
1448413,5
1405653,5
82553,5
552932,5
1586851,5
715690,2
860227,5
132555,5
31027,1
874595,5
1619194,5
509367,5
1497573,5
928863,5
1259800,3
948043,5
199263,5
1352239,5
1146530,5
64261,5
890565,4
209927,5
1060187,5
973389,5
687096,5
532918,3
1348665,4
1458071,5
1434140,5
624630,5
680055,5
1161771,5
615340,5
1409954,5
311098,5
106800,3
540861,5
710041,4
366879,5
336448,5
1339369,4
369376,1
1567603,5
519845,5
515742,5
965992,5
1655072,5
6614,5
912245,4
796904,3
1603072,5
1435107,3
1567934,5
275941,5
370839,5
766541,1
455418,5
1062118,2
1613455,5
950638,5
126931,5
1537075,5
1120285,3
1008020,5
1203356,5
1356531,5
187876,4
233170,5
1233951,5
1058345,5
611610,4
1301292,5
396206,5
103001,5
1205427,5
263109,5
1113819,5
1132320,4
707969,5
565689,4
464323,5
1661950,5
630653,5
1060528,4
928522,3
851360,5
1031390,4
336796,5
151325,5
1533500,5
950289,4
214968,5
23146,5
413272,5
1220929,5
815114,5
1389440,5
742615,5
465474,5
1166614,5
181544,5
1347828,5
388028,3
1299737,4
1475799,3
298932,4
1374541,4
1213290,5
133201,5
1666641,3
311603,5
1180413,5
632725,5
1520956,5
1289057,5
1421084,5
1531729,5
1338176,5
861143,5
1642521,4
78117,5
301226,3
913193,5
1201217,5
1233212,3
383031,5
663610,2
265200,5
1592274,5
617980,2
54497,5
1189824,4
180232,5
602396,4
48395,5
1292676,5
668581,5
1021477,3
541468,5
1211174,4
1196305,5
424109,5
494329,5
1201435,4
215095,5
1117794,5
1647919,5
424899,5
927450,5
1040770,5
893242,5
398241,5
894388,5
1515266,5
480137,5
1564698,1
1041656,4
1355065,5
862446,3
1148972,5
558374,5
1636988,5
517298,5
388248,5
1409243,5
734222,5
39458,5
225870,5
438445,5
1058175,4
1329210,5
1607824,5
932250,5
1633948,4
811854,5
239573,5
479477,5
881193,5
1227934,5
1497147,4
594487,5
208509,5
20507,5
1493209,5
1369235,5
427289,4
1668126,3
748179,4
331372,4
532429,4
254936,1
649285,5
441631,5
820276,5
218365,5
1051187,5
855224,5
1460838,5
1133367,4
959987,5
673199,5
1337035,5
1054272,4
367584,5
1404920,3
1011175,5
285567,5
881037,5
901627,3
1695136,4
1371990,1
1325974,5
271474,4
197380,5
21411,5
39176,5
784184,5
678198,5
94508,5
1114114,4
648553,5
836893,4
238810,5
1298467,5
1279735,5
784755,5
488999,5
293883,4
1023256,1
372803,5
662164,5
901916,5
856946,3
1135259,5
1170464,5
173297,5
272935,5
607648,5
202533,5
1511468,5
1673073,5
1445707,5
960698,5
640065,5
382711,5
1059781,4
1597668,4
1079429,3
713510,5
844466,5
179883,5
1492000,5
691726,4
845808,1
1653141,5
243712,5
1027542,5
989817,5
686527,4
135056,2
464955,4
433518,5
1265224,5
1628549,5
168388,4
939997,5
1087708,5
866747,5
510789,5
1307213,4
1486513,5
499937,5
1566296,5
1010009,3
1195436,4
1443461,5
1555757,5
1164472,5
827557,5
139862,5
323217,5
755789,4
1586730,5
523428,5
1593239,5
1463357,5
308617,5
254317,5
143252,5
73097,4
370530,5
208929,5
1142890,3
1539067,5
1126154,5
118830,5
121880,5
14029,4
872452,5
334336,5
582498,1
1163331,5
722855,5
601967,5
1156488,5
283569,5
1682592,5
360416,5
516344,5
1537970,5
784177,5
1099505,4
1128196,1
384150,5
57209,5
1408329,3
648281,5
892924,5
802517,5
63688,4
574668,5
1491193,5
899040,5
1692949,5
30816,1
931468,4
1563612,5
551562,4
707995,2
172658,5
1192900,5
1562300,2
507263,5
1404358,5
188304,5
1029092,5
498176,4
1637089,5
1632819,3
1635435,5
923400,5
1070350,5
428878,5
1260322,5
539197,2
108337,5
1048619,5
1281299,5
673739,5
836970,5
1568820,3
541813,5
396946,5
142217,5
740362,5
1500373,5
576034,5
316908,5
301006,5
484070,5
404911,5
148441,5
643257,5
687183,3
1448187,2
663753,4
674073,1
484289,5
1032425,5
715072,5
583340,5
1211030,5
1528688,5
1570430,5
1249025,5
1677942,5
87380,5
583673,5
448936,5
1176370,5
926248,5
179393,5
1423748,5
459371,5
1131396,4
902827,5
1317397,5
411093,5
1568299,5
137988,5
1028733,1
453053,1
255260,4
397974,4
594039,5
1266206,4
1536038,5
7631,4
342211,5
76176,5
809051,5
555538,5
801532,5
1628536,5
1427940,5
13905,5
500656,5
1256785,4
821812,5
1291313,5
309102,4
1111939,5
1361403,5
1397656,3
1188967,5
546451,5
757567,5
631285,5
1632035,3
387775,5
1371553,5
1620397,5
30649,5
175664,5
700714,5
79155,5
77047,4
1694760,5
67376,5
726914,5
978901,5
882160,3
876982,5
1590647,2
666243,4
832021,5
1477358,5
1505211,5
562397,5
125803,5
1625944,5
1115650,5
600830,5
677551,2
396931,5
595887,2
832772,5
1117446,5
1179366,1
936424,4
121962,5
1618716,5
1532216,5
282099,3
705879,5
100672,5
1247895,4
113561,4
145845,5
888230,5
1135344,5
1617641,5
49472,3
772019,4
737476,5
709603,5
809439,4
1242652,5
560477,5
1483263,4
975094,5
857221,5
1179738,1
214453,5
832725,5
270422,5
986218,4
1428265,5
1195782,4
132953,5
1141933,5
1432653,5
975501,3
790226,2
671673,5
208297,5
395102,5
78160,5
953793,5
587952,5
1413106,4
791241,4
30532,5
664399,5
1662790,5
812199,5
1232062,5
1327486,5
1290729,5
1420821,4
545869,2
1462350,4
206019,5
249696,5
1316975,4
1391964,5
975727,5
1314863,4
1111364,5
1393496,3
1238940,5
1298843,5
987860,5
844217,5
544780,5
1543780,4
1631251,4
400905,5
248398,2
585371,4
1454412,4
1061926,5
715035,5
663649,4
441419,5
557841,5
169528,2
176106,5
401631,5
852670,5
1543302,3
608524,5
690754,5
444856,5
39064,5
699908,5
875683,5
1192943,5
1514949,5
1621534,5
699454,5
21671,5
212135,4
614606,5
415145,5
403511,3
261178,5
529941,3
1689686,5
1693018,5
1149646,5
657460,5
283315,5
425152,4
370871,5
682906,3
1267490,4
789509,5
1464333,4
57510,1
298572,5
1441036,5
959811,5
1149302,5
168985,5
756508,5
48579,5
1128787,5
529709,3
1079231,5
971391,5
1640823,5
1366530,4
155264,5
1535952,5
1499883,5
550515,5
1607996,5
971874,4
1012716,4
649822,3
439090,5
1021005,5
1513895,4
1663787,4
1660796,5
294215,5
1470040,5
318600,5
382596,5
157864,5
1001537,5
1050533,4
186269,5
785684,5
518957,5
798651,5
1032530,4
105646,5
1292506,4
328350,5
572080,5
774221,4
562561,5
645431,5
35653,5
794914,4
36692,5
342395,5
453502,5
349937,4
718714,4
967641,4
653281,5
165173,5
766240,5
1583044,5
789550,5
49668,5
1338648,1
1332794,4
184422,5
801778,5
674235,3
865577,5
1016676,5
1478143,5
858092,5
798854,4
728153,5
90641,5
1209728,5
99980,5
165886,5
1489214,5
1432978,5
651750,5
210928,5
68361,5
988263,5
1076515,5
995134,5
583223,5
887124,5
790088,5
599796,5
79127,5
822642,5
897903,5
535785,4
1226931,5
66657,5
672931,5
1046481,5
81833,5
1555626,4
1530082,5
964250,5
958425,5
1027670,5
554443,3
1457805,5
1327099,5
1588989,4
1585590,5
1692211,5
1595727,2
545414,5
969070,5
328454,5
1358367,4
1605055,4
1569911,3
807516,4
832958,5
1049810,5
816176,1
1413069,5
1472112,4
255861,3
261811,4
1417317,5
1318461,5
1241728,3
1291324,5
1509865,3
1414982,4
1188467,5
811814,3
200288,1
725040,5
530462,5
1062704,1
1420596,4
937972,4
135740,4
1238086,4
453392,5
1326922,4
1635464,3
1390762,5
1016016,5
395233,5
120126,5
1456990,5
624522,5
1432089,5
821429,5
213202,5
1684844,5
986770,4
403831,4
885674,4
25023,4
1195268,4
114981,5
771182,1
1248923,5
581420,5
690063,5
1264694,5
1595733,5
1573033,5
921175,4
1004403,5
919328,5
995520,5
809844,5
432007,5
298682,1
1528165,5
737117,5
1665167,5
1185110,4
988720,5
1223567,5
361793,5
733354,5
626069,1
855585,2
68593,1
947281,5
1012281,1
901168,4
567915,5
370671,5
367201,5
94840,5
871112,5
1232218,5
1089953,3
855258,5
319324,5
1247619,4
1423215,5
1517053,4
851359,5
452260,5
335713,5
324451,4
1570236,5
1379482,5
848080,1
318392,5
612466,5
1080974,5
1351913,5
956791,5
700677,4
1560843,3
770472,5
1431917,5
1636708,5
143738,5
979095,5
269751,5
1675611,5
1363293,4
1124262,5
1044442,5
402691,5
516212,2
89981,5
469882,5
245486,5
97589,5
959535,5
669442,5
958306,5
1178982,5
1469482,4
1470034,2
1438791,5
321998,5
1349722,5
1635673,5
396961,4
1588716,5
1483960,5
479421,5
922234,5
652963,5
1022016,3
633390,5
613010,5
809961,5
1289357,5
1649804,5
277419,5
101709,5
1261640,4
232703,5
460903,5
1582843,5
1190237,5
187700,5
1683358,5
39324,5
672825,5
1456526,4
618540,5
1405274,5
800300,4
751143,3
537487,5
1429977,5
414160,5
1670545,3
1283371,2
74142,5
654472,4
785824,5
27304,5
1396880,5
1595108,5
890411,5
306526,5
692846,5
11586,5
842909,4
1311584,5
1453047,5
256764,5
1370485,5
197780,5
1632769,5
1459908,5
222585,5
367700,5
345488,5
550123,1
1127914,2
629079,4
255439,5
1423892,5
1231348,5
1283736,5
712436,5
259008,5
1127661,3
813105,5
449627,5
1577255,5
1217294,5
408701,4
1145375,4
1540917,5
1323029,5
810506,4
1449368,5
1476353,5
6088,5
287013,5
56870,5
1032401,5
586661,5
1608011,5
111048,3
954873,5
671785,4
1675378,5
1606318,4
1171628,4
883706,3
721086,5
1221656,5
179163,5
1487346,5
1463581,5
1045866,5
1061670,4
1337331,5
746734,5
1000166,4
747204,5
1692291,5
749597,5
1253763,5
1189585,5
1174803,5
834225,5
690348,4
226872,5
607708,5
1662530,5
1261763,3
1575235,5
872586,2
881008,5
848342,5
317749,5
1006295,4
1051600,4
1448621,3
516952,5
2573,5
576760,5
1296815,5
1522673,5
1562906,5
553222,5
457869,5
286049,5
1458587,5
225023,5
96958,5
182797,5
398905,4
540200,5
58064,5
1542225,4
806979,5
908607,5
1267451,5
611489,4
664537,5
568796,5
1163119,5
304264,5
1179544,5
1615766,5
1594963,5
1024453,5
1538019,5
1460631,5
1104321,5
272147,5
1063398,4
366958,3
47145,5
1621620,5
193943,5
930597,5
1319993,4
582808,4
1229631,3
1355172,5
1024951,5
544546,5
945039,5
814733,5
1568343,3
557868,5
153459,5
1561185,5
1413477,4
1400934,5
1306057,4
1031880,5
1370075,5
342204,5
1580863,3
291373,5
809334,5
1409813,5
884290,5
77761,3
408684,5
897963,3
198006,5
672732,5
768288,5
66065,5
274504,5
521775,5
1685602,5
236989,1
1445077,5
806715,5
368675,5
97250,5
1335188,1
1609514,3
979110,5
62230,5
1260348,3
1205042,5
1119410,5
1463780,5
882670,4
969771,3
356886,5
942509,5
1043940,4
423059,5
1183452,5
1075911,4
494630,4
287010,5
1450735,4
541732,5
43209,5
272513,5
1005408,4
638381,3
1025942,4
1271189,5
873789,5
1244502,5
1629106,1
1153311,5
14983,4
1259451,5
424239,5
445136,5
1336967,5
1616732,4
915357,3
1381786,4
421029,5
757578,5
653121,5
776212,5
1142953,5
1691543,5
342390,5
1097607,3
391442,5
402924,5
1017621,4
292302,5
812274,5
186169,5
341759,1
729138,5
1312952,5
1511089,5
1288965,5
1085245,5
382517,5
212533,5
193963,5
1266451,5
1667731,5
977319,5
691744,5
1023827,3
886656,4
963012,3
683355,5
1488460,4
1265507,5
763947,3
70655,5
707173,5
1381966,4
1565895,1
866468,5
1476706,5
1220704,5
1640247,5
1083463,5
1442339,5
1022195,1
1288604,5
1655112,5
1639812,5
543586,5
1003943,5
1574151,3
348548,5
106242,4
1614318,5
12532,4
866646,5
1166637,5
1093281,5
1022337,5
1156771,5
633593,4
871736,2
1384034,5
236252,5
1234644,4
491656,5
562178,5
153212,5
1386530,5
1404976,5
564522,1
323122,5
1392182,5
1683097,5
1422538,5
205774,5
1329093,5
472111,5
1085533,5
1184971,5
1442293,5
881622,5
694309,3
353624,5
7426,5
1598728,3
200159,5
1178087,5
566132,3
96079,5
754324,5
1129358,5
960494,5
56418,5
18426,4
603155,5
902994,5
592074,5
638456,5
492175,5
178151,4
391208,5
1515854,5
249004,5
1204239,4
345704,5
1077542,5
786400,5
995062,5
1052342,4
1407133,5
760346,3
458841,1
64700,5
112594,5
212737,5
392866,4
1693918,5
603872,5
198639,5
742271,5
662371,5
1239119,5
598055,5
781258,5
1112035,3
893458,5
979905,5
1059649,5
368017,5
127825,1
1388605,5
1640889,5
1097013,5
147274,4
796226,5
1381023,1
425657,3
726942,5
826193,2
765523,5
794737,5
1681708,3
239993,5
724082,5
469014,4
154447,5
1176477,5
1645855,4
990828,5
1565553,1
590990,5
462804,5
874048,5
1237396,5
766439,4
522894,4
676425,4
1192609,5
175897,5
1479801,5
934315,2
1494065,5
1621333,3
1029508,5
1635469,4
1387887,5
777875,1
783021,5
283225,4
505686,5
1450942,5
934553,5
1345783,5
892628,5
1618453,4
838934,4
444199,5
128125,5
688907,5
60392,3
1610839,5
1615918,5
962739,3
1130332,5
686493,5
841720,5
616086,5
42222,5
73023,5
310962,5
386249,5
1330158,5
852268,5
77888,5
1146431,3
251102,5
1664717,5
1177421,5
258856,3
763734,3
678778,5
1427146,5
1637522,5
27458,5
276141,5
426283,5
1075884,3
34623,5
1168618,5
87257,5
1355924,5
1016025,5
1545912,4
1495300,5
824602,5
714975,4
1070329,5
1569182,5
840289,4
1661075,5
376883,5
692299,4
1577162,5
254324,5
69136,5
146044,5
543847,5
184942,5
1476608,5
1582955,5
1151643,4
983377,2
544822,5
1073344,4
60734,5
1343347,5
288528,5
1164119,5
1297007,5
363437,5
899299,5
1103451,5
322429,5
295553,4
1342689,4
1328785,5
1536779,1
984977,5
151757,1
462652,5
1072398,5
981098,5
564676,5
427678,5
816027,5
1451542,4
1181109,5
567754,5
710319,5
36235,5
835643,5
1123429,5
1607694,5
20109,3
1255911,4
1145456,5
529329,2
878409,4
91093,5
789690,5
330663,5
355812,5
491886,5
266804,5
1062640,5
1026101,5
1445911,5
583478,5
1146560,5
176990,5
633809,5
1367199,5
1047667,5
285126,4
1329683,3
309344,5
1032780,5
474404,5
1653274,5
241157,5
870207,4
110701,5
1533175,1
1261405,5
2784,4
1535091,5
727289,5
11784,5
200048,5
896423,5
536316,2
774771,4
2488,5
252742,4
274073,5
1540361,5
1624179,5
734587,4
1004215,5
596024,5
876872,5
629647,1
893217,5
1571879,3
857731,5
828931,5
1165121,5
1143167,5
1340724,1
976159,5
1289391,1
1219429,4
921838,5
1670301,5
1670065,5
1201267,5
186208,5
477732,5
644077,5
1620860,3
388531,3
977005,5
297097,5
493365,4
130335,5
601900,5
619556,2
127345,5
705377,5
280443,5
1113801,4
729435,5
725476,5
1002543,5
1412992,5
1605000,5
1265069,4
511749,5
267508,4
398313,5
1497626,5
589165,5
1180764,5
730484,5
469450,1
675386,4
1074070,1
155323,4
291327,5
856385,5
599204,5
98685,5
322158,5
389616,5
1338224,5
1044766,5
644880,5
424271,4
246166,5
733893,5
1315236,5
514353,5
1377112,4
1192826,5
1515838,2
